sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y
1271,Normal,1.1891885793504842,3.9718457972014796,4.429286744815494,-0.21333732057416252,8.965687799043057,-0.4192284688995219,7.052631578947368,23.913875598086122,23.650717703349283
1272,Normal,1.3495007592128982,4.695290730724235,4.250222731686987,-0.3077392344497607,9.038373205741626,-0.48184210526315796,7.047846889952153,28.583732057416263,23.523923444976074
1273,Normal,1.2782834979932658,3.985768704825516,3.9506805134998424,-0.25419856459330137,8.998887559808619,-0.4176973684210531,6.767942583732058,25.15789473684211,23.861244019138752
1274,Normal,1.9095178427239163,6.411380981989178,6.204784907155664,-0.2381100478468898,9.030759569377992,-0.3440968899521528,17.236842105263158,48.54545454545455,61.1866028708134
1275,Normal,1.4258386725448369,5.137075362636617,4.92726550451747,-0.24561602870813412,9.007918660287084,-0.48953349282296665,9.215311004784688,30.0311004784689,29.241626794258373
1276,Normal,1.7665922832201204,5.7604574485117,6.001786375598691,-0.25415071770334957,8.9838456937799,-0.431255980861244,9.660287081339714,38.760765550239235,37.124401913875595
1277,Normal,1.4482194231162557,4.201099108383495,5.169107108446526,-0.4449820574162679,9.052171052631573,-0.46105861244019125,8.674641148325358,24.588516746411482,36.60765550239235
1278,Normal,1.9558682837041386,6.509862136616902,8.028542433233214,-0.2705502392344499,9.009623205741626,-0.3922846889952157,16.198564593301437,63.44497607655502,95.71770334928229
1279,Normal,1.422722247614133,5.146806142705239,5.139304900106957,-0.3465131578947371,8.9925956937799,-0.39208133971291864,7.767942583732058,29.11004784688995,29.24401913875598
1280,Normal,1.5001333027721493,5.925384964542596,4.807845311467954,-0.3145394736842107,9.023409090909098,-0.4178588516746413,10.093301435406698,62.466507177033485,27.4377990430622
1281,Normal,2.0402478148425414,7.609001470993709,8.772562407710472,-0.34804425837320574,9.051279904306229,-0.5365131578947365,13.897129186602871,53.64114832535885,57.645933014354064
1282,Normal,3.038045636455067,9.513258710011481,12.815528177210531,-0.2881698564593301,8.831417464114843,-0.9371830143540669,34.35885167464115,89.83732057416267,138.877990430622
1283,Normal,2.4103251837335176,7.00250501939207,12.84010885286902,-0.28011961722488055,9.13834330143541,0.2671172248803826,23.401913875598087,71.87081339712918,151.86842105263156
1284,Normal,1.12023211104167,3.342358445753342,3.798878451077438,-0.21290071770334948,9.005801435406699,-0.3805322966507175,6.241626794258373,19.5311004784689,25.045454545454547
1285,Normal,1.26177317297798,4.077597964461038,4.357295954105514,-0.32147727272727267,9.04484449760766,-0.4808851674641144,7.220095693779904,21.880382775119617,28.55263157894737
1286,Normal,1.624557998243345,5.563786068332233,6.039355087428575,-0.2616746411483253,9.02716507177033,-0.4273145933014352,10.205741626794257,31.04784688995215,36.29904306220096
1287,Normal,1.626563646794408,5.712499131665439,6.307699066009344,-0.26921650717703355,8.9884629186603,-0.34254186602870795,10.241626794258373,43.67703349282298,40.63875598086125
1288,Normal,1.3445333959942896,3.785186060297073,3.9613630074166286,-0.19894138755980864,9.037565789473678,-0.3586244019138759,7.583732057416268,20.736842105263158,22.624401913875598
