sampleNum,label,std_acc_z,std_acc_x,std_acc_y,mean_acc_z,mean_acc_x,mean_acc_y,range_acc_z,range_acc_x,range_acc_y,std_gyro_z,std_gyro_x,std_gyro_y,mean_gyro_z,mean_gyro_x,mean_gyro_y,range_gyro_z,range_gyro_x,range_gyro_y
738,Normal,1.6287932090245316,4.451771683555619,4.733118648340493,-0.11747607655502389,9.032248803827752,-0.22032296650717703,8.964114832535884,28.167464114832534,30.346889952153106,0.055202957356526854,0.3188129343843576,0.16333506166235967,0.002643617021276591,-0.06370744680851065,-0.0015531914893617239,0.3627659574468084,1.5382978723404257,0.7946808510638297
739,Normal,1.786769416636061,4.859705110947161,5.116124518925546,-0.09857655502392353,9.044240430622013,-0.48724282296650645,10.141148325358852,34.770334928229666,28.25598086124402,0.05418582828039856,0.3608558875386426,0.17429803516711107,0.0008138297872340467,0.07569148936170206,-0.0008882978723404281,0.3106382978723403,1.8276595744680852,0.8744680851063831
740,Normal,1.8596164989728543,6.206382796271324,5.677224153633164,-0.1358612440191387,8.97561602870813,-0.39761363636363617,10.92822966507177,34.514354066985646,32.270334928229666,0.0808140872188563,0.2491596461858367,0.1384105730498395,-0.0003617021276595724,-0.012563829787234056,-0.0032446808510638225,0.475531914893617,1.3244680851063828,0.7553191489361701
741,Normal,1.725731950085883,5.973503281437528,4.795158120999573,-0.20503588516746407,9.041483253588515,-0.352828947368421,10.839712918660286,39.18181818181819,27.717703349282296,0.058894235260748634,0.2688065385863095,0.13706188265215646,-0.002920212765957443,-0.018111702127659578,-0.010829787234042538,0.3553191489361702,1.275531914893617,0.7670212765957446
742,Normal,2.182945596796339,7.20044974337172,5.929954034500387,-0.1648624401913876,8.961997607655501,-0.3282715311004785,18.45933014354067,66.95693779904306,51.31100478468899,0.06420418702983956,0.22600057661882664,0.14578780351557694,-0.007260638297872336,-0.002505319148936172,0.022430851063829783,0.4457446808510637,1.2702127659574467,1.2180851063829787
743,Normal,2.419485967667326,8.441733040862431,9.039695759109014,-0.20702751196172262,8.964258373205743,-0.4202332535885165,16.239234449760765,53.77751196172248,72.97846889952153,0.15569802221853724,0.40855489253417054,0.18315248132951464,-0.023324468085106385,0.010957446808510645,0.007122340425531921,1.0340425531914894,3.5531914893617023,1.2393617021276595
744,Normal,2.492635682896516,7.127599766747851,9.464945140456065,-0.10850478468899522,9.088971291866033,-0.2163038277511961,22.964114832535884,77.55263157894737,95.03349282296651,0.14016190883242205,0.39582580310219273,0.15385696738561322,0.02260638297872339,0.008175531914893612,-0.025122340425531912,1.0925531914893618,2.928723404255319,0.9946808510638296
745,Normal,1.7349096286926766,5.55298714930276,5.018186456717516,-0.20048444976076557,9.00637559808613,-0.38809808612440194,10.452153110047849,29.961722488038276,33.92344497607655,0.0714559594617603,0.22739525413591202,0.10928986851719402,-0.002175531914893621,-0.006771276595744663,0.021904255319148934,0.5159574468085106,1.2617021276595746,0.6595744680851063
746,Normal,1.770029109764506,5.224907957957503,5.221841856898189,-0.14724282296650704,9.007936602870819,-0.3692404306220093,10.667464114832537,27.60526315789474,37.95454545454545,0.05391723014137253,0.2072349195580435,0.11438671934513794,-0.005617021276595743,0.019547872340425508,0.006063829787234043,0.31914893617021267,1.1670212765957446,0.6234042553191488
747,Normal,1.7244839311285656,5.787532950991582,4.973736168873871,-0.1844916267942584,9.049192583732065,-0.31251196172248824,9.260765550239235,32.76555023923445,27.366028708133967,0.07304823483877466,0.22497940630454388,0.12144416002424577,0.002792553191489362,-0.03906382978723404,-0.021117021276595732,0.4308510638297871,1.1425531914893616,0.6648936170212765
748,Normal,3.2488380674941912,9.835121027326295,14.695645021334364,-0.2479007177033493,8.9790490430622,-0.36113636363636353,28.901913875598087,95.06698564593302,127.72966507177034,0.17368185734408664,0.5550619013732359,0.20698567014885796,-0.005920212765957442,-0.0048351063829787265,0.035840425531914875,1.4308510638297873,3.3276595744680852,1.2563829787234044
749,Normal,1.9363967051174333,5.690490912178237,6.88369206796085,-0.19253588516746414,9.054395933014357,-0.29391148325358823,12.578947368421053,36.94019138755981,74.88038277511961,0.11756809719950077,0.2666009345694343,0.13948149992454087,-0.0002712765957446799,-0.018797872340425542,0.0019255319148936154,0.9223404255319148,2.179787234042553,0.7042553191489361
750,Normal,1.6499023212793693,6.2287092362091,4.838815069005321,-0.160352870813397,9.048199760765552,-0.4161662679425839,10.263157894736842,57.57655502392344,30.9377990430622,0.06170673024306789,0.2747141098547258,0.1486443675012141,-0.0022074468085106352,0.0335531914893617,0.012829787234042553,0.3829787234042552,1.2925531914893618,1.0968085106382979
751,Normal,2.323214021980263,7.3988478500037695,6.727628715398404,-0.19246411483253578,8.985777511961716,-0.2645514354066984,12.016746411483254,46.877990430622006,42.62918660287082,0.10674011207850874,0.308277430042229,0.14766530191872188,-5.319148936170526e-05,-0.037191489361702135,-0.03030851063829785,0.651063829787234,1.6904255319148935,0.7819148936170213
752,Normal,1.8215043466816179,6.2334504780693685,5.5865957681057585,-0.2548863636363634,9.02143540669857,-0.4190311004784688,10.12200956937799,33.36124401913875,39.4377990430622,0.06373723086467632,0.21372369815868164,0.12229468647910065,-0.0011968085106382937,0.003127659574468085,0.019521276595744673,0.2978723404255318,1.1872340425531915,0.6478723404255319
753,Normal,1.9719529356238603,6.5911754785792045,5.980479745588398,-0.18284090909090905,8.983217703349286,-0.3425717703349281,11.444976076555024,44.409090909090914,35.066985645933016,0.0664860185196065,0.23145872381190105,0.13808960294301625,-0.005734042553191483,0.007265957446808519,0.013063829787234044,0.4478723404255319,1.5117021276595746,0.8872340425531915
754,Normal,1.7772788615587343,6.012827644205975,5.292338301728843,-0.17188397129186594,9.088534688995217,-0.33586124401913886,10.155502392344498,36.421052631578945,33.42105263157895,0.06461423925647834,0.20507930846331776,0.11992689452757803,-0.0018457446808510694,0.002984042553191506,0.0005265957446808508,0.3872340425531914,1.0893617021276596,0.7063829787234042
755,Normal,1.8774175392129007,6.427114033892308,5.145892989956557,-0.1909330143540669,8.954019138755985,-0.3094258373205741,10.160287081339714,38.10526315789473,28.416267942583733,0.06917380976941719,0.24272011531588558,0.139143995538641,-0.004797872340425527,-0.013622340425531922,-0.009090425531914881,0.39148936170212756,1.4180851063829787,0.7
756,Normal,2.0196296731929344,5.993540975715927,5.922284949515503,-0.18893540669856448,9.038193779904304,-0.476907894736842,12.782296650717704,35.88516746411483,31.686602870813395,0.06851038739807677,0.2654438575745406,0.1254443455924416,-0.0020797872340425553,0.026500000000000003,0.01132978723404256,0.37446808510638285,1.4627659574468086,0.7606382978723405
757,Normal,4.82562199157032,10.53992115646534,18.020183020803145,-0.3184988038277509,8.974790669856455,-0.5066866028708137,48.385167464114836,98.79665071770336,156.66985645933013,0.23252823179445142,0.7768894649043737,0.21152081399514389,-0.0003617021276595702,-0.01734574468085106,0.007446808510638297,2.3,7.696808510638298,1.5585106382978724
758,Normal,2.101733270128687,6.668235467687878,7.932256771425702,-0.24484449760765548,9.0427990430622,-0.3785227272727269,16.100478468899517,57.85645933014354,63.5311004784689,0.08614264012207921,0.3130273772910137,0.1417396594240246,-0.0011808510638297847,-0.028212765957446796,0.006085106382978732,0.6723404255319148,2.0617021276595744,0.85
759,Normal,1.8230121919096494,6.8093344258024295,5.707674526772242,-0.2391208133971291,8.992212918660286,-0.3622846889952153,15.105263157894736,65.28229665071771,51.557416267942585,0.06613702884392542,0.22284538829665268,0.13085457891488658,-0.0017925531914893573,0.014117021276595748,-0.01990957446808509,0.4351063829787233,1.774468085106383,1.0744680851063828
760,Normal,1.5950998099812965,5.393716417266805,4.508494052349613,-0.30604665071770365,9.002972488038276,-0.37041866028708126,9.083732057416267,41.65071770334928,25.870813397129186,0.055604466729067936,0.16278067008904426,0.1099096687504985,-0.00214361702127659,-0.002228723404255324,0.03218085106382977,0.35106382978723405,0.8042553191489361,0.6
761,Normal,1.9895834567235442,6.7539566558217965,5.570386931705722,-0.1410466507177034,9.067751196172251,-0.3342224880382772,12.421052631578949,39.66028708133972,37.38516746411483,0.06735479980778128,0.2818040644327871,0.15793699934385916,0.003281914893617017,-0.006526595744680854,-0.05265957446808508,0.3808510638297872,1.3872340425531915,0.7872340425531914
762,Normal,1.6708945695259787,5.634287040704919,5.12842677651732,-0.3187440191387559,9.01570574162679,-0.4353708133971297,9.516746411483254,34.63875598086124,26.02870813397129,0.07271129954125109,0.20207743021331095,0.11407905889972743,-0.002595744680851053,-0.05914893617021278,0.04761702127659571,0.3499999999999999,0.9882978723404254,0.5585106382978722
763,Normal,1.771517969830159,6.018720606613589,5.107200880731195,-0.3087021531100479,9.050460526315787,-0.2799940191387558,10.452153110047846,39.55263157894737,34.32535885167464,0.06649711362914884,0.21405435411842924,0.1231826345285435,0.007521276595744681,-0.06954787234042555,-0.008547872340425538,0.35851063829787233,1.1585106382978725,0.7106382978723405
764,Normal,2.2543333838153043,7.724209268236972,8.327232832080737,-0.3093421052631579,8.94821770334928,-0.4634748803827757,24.418660287081337,70.10526315789474,85.50000000000001,0.11670807059477753,0.30183763819263054,0.1437417414069024,-0.004819148936170211,0.013303191489361687,0.024654255319148957,0.9702127659574468,2.5319148936170217,0.8968085106382979
765,Normal,1.9789439196440575,6.116528472855373,6.676148416024981,-0.2211483253588516,9.010442583732054,-0.4259330143540669,11.705741626794257,39.45454545454545,53.83014354066985,0.10155135103674744,0.268666546062155,0.12970528817431543,-0.0031808510638297893,-0.03360106382978721,-0.006398936170212755,0.6712765957446808,1.351063829787234,0.6829787234042553
766,Normal,1.9245404532107,5.324371957244343,5.589967521979457,-0.2822308612440193,9.051130382775117,-0.4170334928229665,12.358851674641148,37.088516746411486,40.85645933014354,0.08112593113951728,0.23109308825033414,0.11823671340830164,0.001202127659574467,-0.0016276595744680888,0.014494680851063833,0.6180851063829786,1.4319148936170212,0.8574468085106384
767,Normal,1.6666312989187348,5.300345306620761,4.412946102510875,-0.3003827751196171,9.053062200956942,-0.4198983253588515,9.086124401913874,30.143540669856456,25.34210526315789,0.056367282855510806,0.26944720819959533,0.13207076795560893,0.0032234042553191413,0.015005319148936172,0.010925531914893618,0.3393617021276595,1.3031914893617023,0.752127659574468
768,Normal,1.8430074371728686,5.577351575047712,5.257133665982849,-0.23117822966507162,8.992643540669862,-0.4598624401913876,10.263157894736842,39.56459330143541,34.79904306220095,0.05605851865407129,0.19791325738471488,0.1223761094115491,-0.0008510638297872339,-0.025622340425531923,-0.01570212765957448,0.327659574468085,1.0329787234042553,0.7574468085106383
769,Normal,1.9093131419766538,6.257937797824811,5.837259364801906,-0.317828947368421,9.0174461722488,-0.5799102870813395,12.074162679425838,44.79904306220096,32.696172248803826,0.08861110547649961,0.2624703448136388,0.126569113565637,-0.0011010638297872313,0.004202127659574462,0.024627659574468067,0.502127659574468,1.498936170212766,0.8042553191489361
770,Normal,1.624688604866938,6.135938192912562,5.414696961771839,-0.18550239234449756,8.988576555023924,-0.6161602870813396,10.40909090909091,47.65071770334928,29.547846889952154,0.0781488607267777,0.2278501866477888,0.1329761016527611,0.0041223404255319165,0.016361702127659573,-0.009632978723404252,0.4244680851063829,1.2574468085106383,0.674468085106383
771,Normal,1.7445683673641208,5.721316150899996,5.644905020739228,-0.16934808612440172,8.985747607655505,-0.8848684210526321,9.772727272727273,37.40909090909091,35.08133971291866,0.06037692110427907,0.30863802414194774,0.14376725335561075,0.008877659574468075,0.053101063829787236,0.02779787234042552,0.3691489361702127,1.578723404255319,0.7414893617021276
772,Normal,1.8999936409674902,7.260882171958092,6.496831951304471,-0.3475478468899522,8.99658492822966,-0.8359210526315793,12.169856459330145,47.76076555023923,43.14593301435407,0.08388738471993126,0.3066756985418099,0.17097992138970483,0.006984042553191488,-0.04932978723404257,-0.02989893617021282,0.4680851063829787,1.8893617021276594,0.9808510638297872
773,Normal,1.6934102656561916,5.963356077275009,5.923219856146003,-0.17377392344497614,8.883480861244019,-1.0618839712918662,10.299043062200958,40.770334928229666,36.389952153110045,0.0871245095941638,0.29388760098502714,0.15046828417067418,-0.00497340425531915,0.08703723404255319,0.01649999999999997,0.48723404255319147,1.3946808510638298,0.8212765957446808
